crd,website_input,website_final,http_status,display_name,adv_official_name,display_vs_adv_similarity,best_brand_candidate,best_brand_source,brand_match_to_display,brand_match_to_adv,best_legal_candidate,legal_match_to_adv,score,status,evidence_json
175219,https://www.atlaswealthpartners.com/,https://www.atlaswealthpartners.com/,200.0,ATLAS WEALTH PARTNERS,,0,Financial Planning Services | Atlas Wealth Partners PA,title,57,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Financial Planning Services | Atlas Wealth Partners PA""], ""og_site_name"": [], ""og_title"": [], ""h1"": [""Personalized Client Experience""], ""h2"": [""Our Services"", ""Our Team"", ""What is Your Risk Number?""], ""logo_alt"": [], ""footer_text_snippet"": [""Our Office Treeview Corporate Center Suite 104 2 Meridian Boulevard Wyomissing PA 19610 Contact Us E: info@atlaswealthpartners.com P: 610-268-6807 F: 610-568-1301 Get in Touch You must have JavaScript enabled to use this form. Your name Thi""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Financial Planning Services | Atlas Wealth Partners PA"", ""source"": ""title"", ""match_to_display"": 57, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
175277,https://flagshipprivatewealth.com/,https://flagshipprivatewealth.com/,200.0,FLAGSHIP PRIVATE WEALTH,,0,Flagship Private Wealth,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""Home | Flagship Private Wealth""], ""og_site_name"": [""Flagship Private Wealth""], ""og_title"": [""Home - Flagship Private Wealth""], ""h1"": [], ""h2"": [], ""logo_alt"": [""Flagship Private Wealth""], ""footer_text_snippet"": [""400 Trade Center Ste 4990, Woburn, MA 01801 Fax: 781-756-0085, Email: info@flagpw.com Securities offered through LPL Financial, Member FINRA / SIPC LPL Financial Form CRS Investment advice offered through Flagship Private Wealth, a register""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Flagship Private Wealth"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
175346,https://1900wealth.com/,https://1900wealth.com/,200.0,1900 WEALTH MANAGEMENT,,0,1900 Wealth - Investment Management Services,title,68,0,,0,0,Needs Review,"{""candidates"": {""title"": [""1900 Wealth - Investment Management Services""], ""og_site_name"": [""1900 Wealth""], ""og_title"": [""1900 Wealth - Investment Management Services""], ""h1"": [""A L egacy B eyond M oney"", ""E xperience B eyond I nvesting""], ""h2"": [""Advisory Services Consulting"", ""Family Office"", ""Investment Management""], ""logo_alt"": [], ""footer_text_snippet"": [""© 2026 1900 Wealth. All Rights Reserved. (210) 736-7770 | Request an Appointment | Client Login | Linkedin Youtube Investment products offered by 1900 Wealth Management, a financial advisory services firm, are not insured by the FDIC or any""], ""jsonld_org_name"": [""1900 Wealth""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""1900 Wealth - Investment Management Services"", ""source"": ""title"", ""match_to_display"": 68, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
175347,https://kondowealthadvisors.com/,https://kondowealthadvisors.com/,200.0,KONDO WEALTH ADVISORS,,0,Kondo Wealth Advisors,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""Home - Kondo Wealth Advisors""], ""og_site_name"": [""Kondo Wealth Advisors""], ""og_title"": [""Home - Kondo Wealth Advisors""], ""h1"": [], ""h2"": [""We are KONDO Wealth Advisors."", ""Transformative Wealth Webinars"", ""Innovative Financial Leadership and Expertise""], ""logo_alt"": [""Kondo Philosophy Logo"", ""Kondo 360 Planning Approach""], ""footer_text_snippet"": [""921 East Green Street Pasadena, CA 91106 P: (626) 449-7783 F: (626) 449-7785 E: info@kondowealthadvisors.com Contact Us Linkedin-in Facebook-f X-twitter Youtube Our Philosophy Comprehensive Wealth Management Our Investment Philosophy Our S""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Kondo Wealth Advisors"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
175405,https://www.weriaadvisors.com/,https://www.weriaadvisors.com/,403.0,WE ALLIANCE WEALTH ADVISORS,,0,,,0,0,,0,0,Needs Review,"{""candidates"": {""title"": [], ""og_site_name"": [], ""og_title"": [], ""h1"": [], ""h2"": [], ""logo_alt"": [], ""footer_text_snippet"": [], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": null, ""source"": null, ""match_to_display"": 0, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
175477,https://www.arieswealthllc.com/,https://www.arieswealthllc.com/,200.0,ARIES WEALTH MANAGEMENT,,0,Aries Wealth Management,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""Aries Wealth Management""], ""og_site_name"": [""Aries Wealth Management""], ""og_title"": [""Aries Wealth Management""], ""h1"": [""We help you achieve your financial goals."", ""What Makes Us Different""], ""h2"": [""At Aries Wealth Management, we are dedicated to protecting and growing your investments throughout each stage of your life."", ""Aries Wealth Management is a privately owned Registered Investment Advisory Firm located in the heart of downtown Portland, Maine."", ""We tailor our investment and wealth management strategies to your unique needs – only by recognizing and meeting your distinct requirements can we have a positive impact on your life.""], ""logo_alt"": [""Aries Wealth Management"", ""Aries_Wealth_Master_Logo_Stack_2018_web_2.png""], ""footer_text_snippet"": [""To start a conversation with us, please get in touch. Our Purpose Our Team Our Story Our Systems Insights Client Login Contact Us © Copyright 2018 Aries Wealth Management, LLC 207.536.0530 info@arieswealthllc.com 70 Center Street, 2nd floor""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Aries Wealth Management"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
176520,https://sightlinewealthadvisors.com/,https://www.sightlinewealthadvisors.com/,200.0,SIGHTLINE WEALTH ADVISORS,,0,Why Sightline Wealth Advisors?,h2,92,0,,0,50,Likely,"{""candidates"": {""title"": [""Sightline Wealth Advisors | Navigate Your Financial Journey""], ""og_site_name"": [], ""og_title"": [""Sightline Wealth Advisors | Navigate Your Financial Journey""], ""h1"": [""NAVIGATE YOUR""], ""h2"": [""FINANCIAL JOURNEY"", ""Your Financial Partner"", ""Why Sightline Wealth Advisors?""], ""logo_alt"": [""Logo"", ""Financial Partner""], ""footer_text_snippet"": [""Groton, CT 495 Gold Star Highway, Suite 100 Groton, CT 06340 p: 860.448.0611 f: 860.445.0269 Madison, CT 129 Samson Rock Rd Unit B Madison, CT 06443 p: 203.421.6950 Disclosure Privacy Policy Form ADV Part 2A 2025 Form CRS 2025 Sightline Wea""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Why Sightline Wealth Advisors?"", ""source"": ""h2"", ""match_to_display"": 92, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
188524,https://sovereign-wealth.com/,https://www.risk.net,200.0,SOVEREIGN WEALTH ADVISORS,,0,Risk Live Asia RMS logo,logo_alt,33,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Risk.net - Financial Risk Management News Analysis""], ""og_site_name"": [""Risk.net""], ""og_title"": [""Risk.net - Financial Risk Management News Analysis""], ""h1"": [""Home page""], ""h2"": [""Latest"", ""Nomura’s new global markets strategy: less risk, more return"", ""Trending""], ""logo_alt"": [""Risk Live EU logo"", ""Risk Live Asia RMS logo""], ""footer_text_snippet"": [""Support About us Contact us Editorial pledge Help Centre Services Advertising Media pack Legal & Privacy Accessibility Website conditions of use Privacy notice Terms and conditions California Residents – Do not sell my personal information""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Risk Live Asia RMS logo"", ""source"": ""logo_alt"", ""match_to_display"": 33, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
199511,https://aegiswealth.com/,https://aegiswealth.com/,200.0,AEGIS WEALTH MANAGEMENT,,0,Comprehensive Wealth Management,og_title,74,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Comprehensive Wealth Management — Aegis Wealth""], ""og_site_name"": [""Aegis Wealth""], ""og_title"": [""Comprehensive Wealth Management""], ""h1"": [""Holistic Advice, Fiduciary Relationship""], ""h2"": [""Our Approach""], ""logo_alt"": [""Logo for Aegis Wealth""], ""footer_text_snippet"": [""Connect With Us Aegis Wealth Management 6903 Rockledge Drive, Suite 530 Bethesda, MD 20817 Disclosure | SMS Policy | ADV Part 2 | Form CRS Subscribe to our blog posts: * indicates required E-mail Address * Subscribe Powered by Twenty Over T""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Comprehensive Wealth Management"", ""source"": ""og_title"", ""match_to_display"": 74, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
199513,https://castlerockwealth.com/,https://www.hugedomains.com/domain_profile.cfm?d=castlerockwealth.com,200.0,CASTLE ROCK WEALTH MANAGEMENT,,0,CastleRockWealth.com,h1,65,0,,0,0,Needs Review,"{""candidates"": {""title"": [""CastleRockWealth.com is for sale | HugeDomains""], ""og_site_name"": [""HugeDomains""], ""og_title"": [""CastleRockWealth.com is for sale | HugeDomains""], ""h1"": [""CastleRockWealth.com""], ""h2"": [""Since 2005, we've helped thousands of people get the perfect domain name"", ""Customer success stories"", ""Our promise to you""], ""logo_alt"": [""logo""], ""footer_text_snippet"": [""Shop Home Categories Payment plans My account Safe and secure Money back guarantee Escrow.com NameBright.com Testimonials Helpful Tips Buying guide Case studies FAQs About us Overview Contact us Terms and conditions Privacy policy Talk to a""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""CastleRockWealth.com"", ""source"": ""h1"", ""match_to_display"": 65, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
200511,https://ironwoodwm.com/,https://ironwoodwm.com/,200.0,IRONWOOD WEALTH MANAGEMENT,,0,Ironwood Wealth Management,og_site_name,100,0,,0,50,Likely,"{""candidates"": {""title"": [""Ironwood Wealth Management - Home""], ""og_site_name"": [""Ironwood Wealth Management""], ""og_title"": [""Ironwood Wealth Management - Home""], ""h1"": [""You: Financially Savvy"", ""Let’s get started:"", ""Best Financial Advisors in Chandler 2023*""], ""h2"": [""Comprehensive Planning"", ""Portfolio Management"", ""Small Business Planning""], ""logo_alt"": [""Ironwood Wealth Management Logo""], ""footer_text_snippet"": [""Contact Info Phone: 800-467-0480 Fax: 480-776-5961 Email: info@ironwoodwm.com VISIT Corporate Headquarters 3100 W. Ray Rd. Suite 301 Chandler, AZ 85226 Branch Office 30011 Ivy Glenn Drive Suite 208 Laguna Niguel, CA 92677 Privacy & Legal Di""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Ironwood Wealth Management"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
206518,https://walserwealth.com/,https://walserwealth.com/,200.0,"WALSER WEALTH MANAGEMENT COMPANY, A LIMITED LIABILITY COMPANY",,0,,,0,0,,0,0,Needs Review,"{""candidates"": {""title"": [], ""og_site_name"": [], ""og_title"": [], ""h1"": [], ""h2"": [], ""logo_alt"": [], ""footer_text_snippet"": [], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": null, ""source"": null, ""match_to_display"": 0, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
226524,https://www.whitewingwm.com/,https://www.whitewingwm.com/,200.0,WHITE WING WEALTH MANAGEMENT,,0,White Wing Wealth Management,og_site_name,100,0,,0,70,Verified,"{""candidates"": {""title"": [""Home | White Wing Wealth Management""], ""og_site_name"": [""White Wing Wealth Management""], ""og_title"": [""Home""], ""h1"": [], ""h2"": [""About the Firm"", ""Our Services""], ""logo_alt"": [""Broker Check"", ""White Wing Wealth Management Home""], ""footer_text_snippet"": [""Contact Office: (832) 764-5305 Mobile: (936) 661-5862 10001 Woodloch Forest Dr Suite 515 The Woodlands, TX 77380 scott.mcmillan@whitewingwm.com Quick Links Retirement Investment Estate Insurance Tax Money Lifestyle Latest Articles All Video""], ""jsonld_org_name"": [""White Wing Wealth Management""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""White Wing Wealth Management"", ""source"": ""og_site_name"", ""match_to_display"": 100, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
226575,https://north-woods.com/,https://www.north-woods.com/,200.0,NORTH WOODS ASSET MANAGEMENT,,0,Home | North Woods Wealth Management,title,77,0,,0,20,Needs Review,"{""candidates"": {""title"": [""Home | North Woods Wealth Management""], ""og_site_name"": [], ""og_title"": [], ""h1"": [""Welcome to North Woods"", ""How We Help Our Clients""], ""h2"": [""Cash Flow Modeling"", ""Tax Planning"", ""Portfolio Management""], ""logo_alt"": [], ""footer_text_snippet"": [], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Home | North Woods Wealth Management"", ""source"": ""title"", ""match_to_display"": 77, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
226661,https://betterwealth.com/,https://betterwealth.com/,200.0,BETTERWEALTH,,0,A BETTER WAY to,h2,59,0,,0,20,Needs Review,"{""candidates"": {""title"": [""BetterWealth | Wealth, Whole Life, Tax & Estate Planning in America""], ""og_site_name"": [], ""og_title"": [""BetterWealth — Whole Life, Tax & Estate Planning Nationwide""], ""h1"": [""A BETTER WAY to ‍ KEEP Your Wealth""], ""h2"": [""A BETTER WAY to"", ""KEEP Your Wealth"", ""Welcome to""], ""logo_alt"": [""BetterWealth Logo used as a Home Button Link""], ""footer_text_snippet"": [], ""jsonld_org_name"": [""BetterWealth""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""A BETTER WAY to"", ""source"": ""h2"", ""match_to_display"": 59, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
226708,https://bayntree.com/,https://www.bayntree.com/,200.0,BAYNTREE WEALTH ADVISORS,,0,Blue Bayntree Wealth Advisors logo featuring a detailed tree and the text 'You Dream. We Plan.',logo_alt,41,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Scottsdale Financial Advisor | Phoenix Financial Planning""], ""og_site_name"": [], ""og_title"": [""Scottsdale Financial Advisor | Phoenix Financial Planning""], ""h1"": [""Financial Planning Built for Your Dreams""], ""h2"": [""Tailored retirement planning and investment strategies so you can retire confidently and live life on your terms.""], ""logo_alt"": [""Blue Bayntree Wealth Advisors logo featuring a detailed tree and the text 'You Dream. We Plan.'""], ""footer_text_snippet"": [""Stay Informed Nice work. You're on the list! Oops! Something went wrong while submitting the form. Company About Us Our Approach Meet the Advisors Why Us? Giving Back Contact Form CRS Form ADV Who We Help Individuals Business Owners 401(K)""], ""jsonld_org_name"": [], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Blue Bayntree Wealth Advisors logo featuring a detailed tree and the text 'You Dream. We Plan.'"", ""source"": ""logo_alt"", ""match_to_display"": 41, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
226774,https://econwealth.com/,https://www.econwealth.com/,200.0,ECON FINANCIAL SERVICES CORPORATION,,0,Econ Wealth Management,og_site_name,35,0,,0,0,Needs Review,"{""candidates"": {""title"": [""Econ Wealth Management | Harrisburg | Engage Plan Invest""], ""og_site_name"": [""Econ Wealth Management""], ""og_title"": [""Econ Wealth Management""], ""h1"": [], ""h2"": [], ""logo_alt"": [""EWM White Logo.png"", ""Compass Logo (1).png"", ""EWM blue logo.png""], ""footer_text_snippet"": [""VIEW OUR ADV VIEW OUR CRS SECURITIES OFFERED THROUGH CHARLES SCHWAB & CO. MEMBER FINRA / SIPC © 2025 ECON WEALTH MANAGEMENT Privacy Policy Econ Wealth Management is registered as an investment advisor and only transacts business in states w""], ""jsonld_org_name"": [""Econ Wealth Management""], ""jsonld_org_legalName"": []}, ""best_brand"": {""candidate"": ""Econ Wealth Management"", ""source"": ""og_site_name"", ""match_to_display"": 35, ""match_to_adv"": 0}, ""best_legal"": {""candidate"": null, ""source"": null, ""match_to_adv"": 0}, ""display_adv_similarity"": 0}"
